x,y
26.910774407777776,-97.75639730757575
26.910774407777776,-97.88888889
26.910774407777776,-98.02138047242424
26.910774407777776,-98.15387205484848
26.910774407777776,-98.28636363727271
26.910774407777776,-98.41885521969698
26.910774407777776,-98.55134680212122
26.910774407777776,-98.68383838454544
26.910774407777776,-98.8163299669697
26.910774407777776,-98.94882154939394
26.910774407777776,-99.0813131318182
26.910774407777776,-99.21380471424244
27.01851851555556,-97.2264309778788
27.01851851555556,-97.35892256030304
27.01851851555556,-97.49141414272728
27.01851851555556,-97.62390572515152
27.01851851555556,-97.75639730757575
27.01851851555556,-97.88888889
27.01851851555556,-98.02138047242424
27.01851851555556,-98.15387205484848
27.01851851555556,-98.28636363727271
27.01851851555556,-98.41885521969698
27.01851851555556,-98.55134680212122
27.01851851555556,-98.68383838454544
27.01851851555556,-98.8163299669697
27.01851851555556,-98.94882154939394
27.01851851555556,-99.0813131318182
27.01851851555556,-99.21380471424244
27.01851851555556,-99.34629629666668
27.12626262333333,-97.2264309778788
27.12626262333333,-97.35892256030304
27.12626262333333,-97.49141414272728
27.12626262333333,-97.62390572515152
27.12626262333333,-97.75639730757575
27.12626262333333,-97.88888889
27.12626262333333,-98.02138047242424
27.12626262333333,-98.15387205484848
27.12626262333333,-98.28636363727271
27.12626262333333,-98.41885521969698
27.12626262333333,-98.55134680212122
27.12626262333333,-98.68383838454544
27.12626262333333,-98.8163299669697
27.12626262333333,-98.94882154939394
27.12626262333333,-99.0813131318182
27.12626262333333,-99.21380471424244
27.12626262333333,-99.34629629666668
27.23400673111111,-97.35892256030304
27.23400673111111,-97.49141414272728
27.23400673111111,-97.62390572515152
27.23400673111111,-97.75639730757575
27.23400673111111,-97.88888889
27.23400673111111,-98.02138047242424
27.23400673111111,-98.15387205484848
27.23400673111111,-98.28636363727271
27.23400673111111,-98.41885521969698
27.23400673111111,-98.55134680212122
27.23400673111111,-98.68383838454544
27.23400673111111,-98.8163299669697
27.23400673111111,-98.94882154939394
27.23400673111111,-99.0813131318182
27.23400673111111,-99.21380471424244
27.23400673111111,-99.34629629666668
27.34175083888889,-97.2264309778788
27.34175083888889,-97.35892256030304
27.34175083888889,-97.49141414272728
27.34175083888889,-97.62390572515152
27.34175083888889,-97.75639730757575
27.34175083888889,-97.88888889
27.34175083888889,-98.02138047242424
27.34175083888889,-98.15387205484848
27.34175083888889,-98.28636363727271
27.34175083888889,-98.41885521969698
27.34175083888889,-98.55134680212122
27.34175083888889,-98.68383838454544
27.34175083888889,-98.8163299669697
27.34175083888889,-98.94882154939394
27.34175083888889,-99.0813131318182
27.34175083888889,-99.21380471424244
27.34175083888889,-99.34629629666668
27.34175083888889,-99.47878787909092
27.449494946666665,-97.2264309778788
27.449494946666665,-97.35892256030304
27.449494946666665,-97.49141414272728
27.449494946666665,-97.62390572515152
27.449494946666665,-97.75639730757575
27.449494946666665,-97.88888889
27.449494946666665,-98.02138047242424
27.449494946666665,-98.15387205484848
27.449494946666665,-98.28636363727271
27.449494946666665,-98.41885521969698
27.449494946666665,-98.55134680212122
27.449494946666665,-98.68383838454544
27.449494946666665,-98.8163299669697
27.449494946666665,-98.94882154939394
27.449494946666665,-99.0813131318182
27.449494946666665,-99.21380471424244
27.449494946666665,-99.34629629666668
27.449494946666665,-99.47878787909092
27.557239054444445,-97.2264309778788
27.557239054444445,-97.35892256030304
27.557239054444445,-97.49141414272728
27.557239054444445,-97.62390572515152
27.557239054444445,-97.75639730757575
27.557239054444445,-97.88888889
27.557239054444445,-98.02138047242424
27.557239054444445,-98.15387205484848
27.557239054444445,-98.28636363727271
27.557239054444445,-98.41885521969698
27.557239054444445,-98.55134680212122
27.557239054444445,-98.68383838454544
27.557239054444445,-98.8163299669697
27.557239054444445,-98.94882154939394
27.557239054444445,-99.0813131318182
27.557239054444445,-99.21380471424244
27.557239054444445,-99.34629629666668
27.557239054444445,-99.47878787909092
27.66498316222222,-97.09393939545456
27.66498316222222,-97.2264309778788
27.66498316222222,-97.35892256030304
27.66498316222222,-97.49141414272728
27.66498316222222,-97.62390572515152
27.66498316222222,-97.75639730757575
27.66498316222222,-97.88888889
27.66498316222222,-98.02138047242424
27.66498316222222,-98.15387205484848
27.66498316222222,-98.28636363727271
27.66498316222222,-98.41885521969698
27.66498316222222,-98.55134680212122
27.66498316222222,-98.68383838454544
27.66498316222222,-98.8163299669697
27.66498316222222,-98.94882154939394
27.66498316222222,-99.0813131318182
27.66498316222222,-99.21380471424244
27.66498316222222,-99.34629629666668
27.66498316222222,-99.47878787909092
27.66498316222222,-99.61127946151517
27.77272727,-96.9614478130303
27.77272727,-97.09393939545456
27.77272727,-97.2264309778788
27.77272727,-97.35892256030304
27.77272727,-97.49141414272728
27.77272727,-97.62390572515152
27.77272727,-97.75639730757575
27.77272727,-97.88888889
27.77272727,-98.02138047242424
27.77272727,-98.15387205484848
27.77272727,-98.28636363727271
27.77272727,-98.41885521969698
27.77272727,-98.55134680212122
27.77272727,-98.68383838454544
27.77272727,-98.8163299669697
27.77272727,-98.94882154939394
27.77272727,-99.0813131318182
27.77272727,-99.21380471424244
27.77272727,-99.34629629666668
27.77272727,-99.47878787909092
27.77272727,-99.61127946151517
27.77272727,-99.7437710439394
27.880471377777777,-96.9614478130303
27.880471377777777,-97.09393939545456
27.880471377777777,-97.2264309778788
27.880471377777777,-97.35892256030304
27.880471377777777,-97.49141414272728
27.880471377777777,-97.62390572515152
27.880471377777777,-97.75639730757575
27.880471377777777,-97.88888889
27.880471377777777,-98.02138047242424
27.880471377777777,-98.15387205484848
27.880471377777777,-98.28636363727271
27.880471377777777,-98.41885521969698
27.880471377777777,-98.55134680212122
27.880471377777777,-98.68383838454544
27.880471377777777,-98.8163299669697
27.880471377777777,-98.94882154939394
27.880471377777777,-99.0813131318182
27.880471377777777,-99.21380471424244
27.880471377777777,-99.34629629666668
27.880471377777777,-99.47878787909092
27.880471377777777,-99.61127946151517
27.880471377777777,-99.7437710439394
27.880471377777777,-99.87626262636364
27.98821548555556,-96.82895623060608
27.98821548555556,-96.9614478130303
27.98821548555556,-97.09393939545456
27.98821548555556,-97.2264309778788
27.98821548555556,-97.35892256030304
27.98821548555556,-97.49141414272728
27.98821548555556,-97.62390572515152
27.98821548555556,-97.75639730757575
27.98821548555556,-97.88888889
27.98821548555556,-98.02138047242424
27.98821548555556,-98.15387205484848
27.98821548555556,-98.28636363727271
27.98821548555556,-98.41885521969698
27.98821548555556,-98.55134680212122
27.98821548555556,-98.68383838454544
27.98821548555556,-98.8163299669697
27.98821548555556,-98.94882154939394
27.98821548555556,-99.0813131318182
27.98821548555556,-99.21380471424244
27.98821548555556,-99.34629629666668
27.98821548555556,-99.47878787909092
27.98821548555556,-99.61127946151517
27.98821548555556,-99.7437710439394
27.98821548555556,-99.87626262636364
28.095959593333333,-96.82895623060608
28.095959593333333,-96.9614478130303
28.095959593333333,-97.09393939545456
28.095959593333333,-97.2264309778788
28.095959593333333,-97.35892256030304
28.095959593333333,-97.49141414272728
28.095959593333333,-97.62390572515152
28.095959593333333,-97.75639730757575
28.095959593333333,-97.88888889
28.095959593333333,-98.02138047242424
28.095959593333333,-98.15387205484848
28.095959593333333,-98.28636363727271
28.095959593333333,-98.41885521969698
28.095959593333333,-98.55134680212122
28.095959593333333,-98.68383838454544
28.095959593333333,-98.8163299669697
28.095959593333333,-98.94882154939394
28.095959593333333,-99.0813131318182
28.095959593333333,-99.21380471424244
28.095959593333333,-99.34629629666668
28.095959593333333,-99.47878787909092
28.095959593333333,-99.61127946151517
28.095959593333333,-99.7437710439394
28.095959593333333,-99.87626262636364
28.095959593333333,-100.00875420878788
28.20370370111111,-96.69646464818182
28.20370370111111,-96.82895623060608
28.20370370111111,-96.9614478130303
28.20370370111111,-97.09393939545456
28.20370370111111,-97.2264309778788
28.20370370111111,-97.35892256030304
28.20370370111111,-97.49141414272728
28.20370370111111,-97.62390572515152
28.20370370111111,-97.75639730757575
28.20370370111111,-97.88888889
28.20370370111111,-98.02138047242424
28.20370370111111,-98.15387205484848
28.20370370111111,-98.28636363727271
28.20370370111111,-98.41885521969698
28.20370370111111,-98.55134680212122
28.20370370111111,-98.68383838454544
28.20370370111111,-98.8163299669697
28.20370370111111,-98.94882154939394
28.20370370111111,-99.0813131318182
28.20370370111111,-99.21380471424244
28.20370370111111,-99.34629629666668
28.20370370111111,-99.47878787909092
28.20370370111111,-99.61127946151517
28.20370370111111,-99.7437710439394
28.20370370111111,-99.87626262636364
28.20370370111111,-100.00875420878788
28.20370370111111,-100.14124579121211
28.31144780888889,-96.29898990090908
28.31144780888889,-96.43148148333334
28.31144780888889,-96.56397306575758
28.31144780888889,-96.69646464818182
28.31144780888889,-96.82895623060608
28.31144780888889,-96.9614478130303
28.31144780888889,-97.09393939545456
28.31144780888889,-97.2264309778788
28.31144780888889,-97.35892256030304
28.31144780888889,-97.49141414272728
28.31144780888889,-97.62390572515152
28.31144780888889,-97.75639730757575
28.31144780888889,-97.88888889
28.31144780888889,-98.02138047242424
28.31144780888889,-98.15387205484848
28.31144780888889,-98.28636363727271
28.31144780888889,-98.41885521969698
28.31144780888889,-98.55134680212122
28.31144780888889,-98.68383838454544
28.31144780888889,-98.8163299669697
28.31144780888889,-98.94882154939394
28.31144780888889,-99.0813131318182
28.31144780888889,-99.21380471424244
28.31144780888889,-99.34629629666668
28.31144780888889,-99.47878787909092
28.31144780888889,-99.61127946151517
28.31144780888889,-99.7437710439394
28.31144780888889,-99.87626262636364
28.31144780888889,-100.00875420878788
28.31144780888889,-100.14124579121211
28.31144780888889,-100.27373737363637
28.419191916666666,-96.29898990090908
28.419191916666666,-96.43148148333334
28.419191916666666,-96.56397306575758
28.419191916666666,-96.69646464818182
28.419191916666666,-96.82895623060608
28.419191916666666,-96.9614478130303
28.419191916666666,-97.09393939545456
28.419191916666666,-97.2264309778788
28.419191916666666,-97.35892256030304
28.419191916666666,-97.49141414272728
28.419191916666666,-97.62390572515152
28.419191916666666,-97.75639730757575
28.419191916666666,-97.88888889
28.419191916666666,-98.02138047242424
28.419191916666666,-98.15387205484848
28.419191916666666,-98.28636363727271
28.419191916666666,-98.41885521969698
28.419191916666666,-98.55134680212122
28.419191916666666,-98.68383838454544
28.419191916666666,-98.8163299669697
28.419191916666666,-98.94882154939394
28.419191916666666,-99.0813131318182
28.419191916666666,-99.21380471424244
28.419191916666666,-99.34629629666668
28.419191916666666,-99.47878787909092
28.419191916666666,-99.61127946151517
28.419191916666666,-99.7437710439394
28.419191916666666,-99.87626262636364
28.419191916666666,-100.00875420878788
28.419191916666666,-100.14124579121211
28.419191916666666,-100.27373737363637
28.52693602444444,-95.90151515363635
28.52693602444444,-96.0340067360606
28.52693602444444,-96.16649831848486
28.52693602444444,-96.29898990090908
28.52693602444444,-96.43148148333334
28.52693602444444,-96.56397306575758
28.52693602444444,-96.69646464818182
28.52693602444444,-96.82895623060608
28.52693602444444,-96.9614478130303
28.52693602444444,-97.09393939545456
28.52693602444444,-97.2264309778788
28.52693602444444,-97.35892256030304
28.52693602444444,-97.49141414272728
28.52693602444444,-97.62390572515152
28.52693602444444,-97.75639730757575
28.52693602444444,-97.88888889
28.52693602444444,-98.02138047242424
28.52693602444444,-98.15387205484848
28.52693602444444,-98.28636363727271
28.52693602444444,-98.41885521969698
28.52693602444444,-98.55134680212122
28.52693602444444,-98.68383838454544
28.52693602444444,-98.8163299669697
28.52693602444444,-98.94882154939394
28.52693602444444,-99.0813131318182
28.52693602444444,-99.21380471424244
28.52693602444444,-99.34629629666668
28.52693602444444,-99.47878787909092
28.52693602444444,-99.61127946151517
28.52693602444444,-99.7437710439394
28.52693602444444,-99.87626262636364
28.52693602444444,-100.00875420878788
28.52693602444444,-100.14124579121211
28.52693602444444,-100.27373737363637
28.634680132222226,-95.63653198878788
28.634680132222226,-95.76902357121212
28.634680132222226,-95.90151515363635
28.634680132222226,-96.0340067360606
28.634680132222226,-96.16649831848486
28.634680132222226,-96.29898990090908
28.634680132222226,-96.43148148333334
28.634680132222226,-96.56397306575758
28.634680132222226,-96.69646464818182
28.634680132222226,-96.82895623060608
28.634680132222226,-96.9614478130303
28.634680132222226,-97.09393939545456
28.634680132222226,-97.2264309778788
28.634680132222226,-97.35892256030304
28.634680132222226,-97.49141414272728
28.634680132222226,-97.62390572515152
28.634680132222226,-97.75639730757575
28.634680132222226,-97.88888889
28.634680132222226,-98.02138047242424
28.634680132222226,-98.15387205484848
28.634680132222226,-98.28636363727271
28.634680132222226,-98.41885521969698
28.634680132222226,-98.55134680212122
28.634680132222226,-98.68383838454544
28.634680132222226,-98.8163299669697
28.634680132222226,-98.94882154939394
28.634680132222226,-99.0813131318182
28.634680132222226,-99.21380471424244
28.634680132222226,-99.34629629666668
28.634680132222226,-99.47878787909092
28.634680132222226,-99.61127946151517
28.634680132222226,-99.7437710439394
28.634680132222226,-99.87626262636364
28.634680132222226,-100.00875420878788
28.634680132222226,-100.14124579121211
28.634680132222226,-100.27373737363637
28.634680132222226,-100.4062289560606
28.74242424,-95.63653198878788
28.74242424,-95.76902357121212
28.74242424,-95.90151515363635
28.74242424,-96.0340067360606
28.74242424,-96.16649831848486
28.74242424,-96.29898990090908
28.74242424,-96.43148148333334
28.74242424,-96.56397306575758
28.74242424,-96.69646464818182
28.74242424,-96.82895623060608
28.74242424,-96.9614478130303
28.74242424,-97.09393939545456
28.74242424,-97.2264309778788
28.74242424,-97.35892256030304
28.74242424,-97.49141414272728
28.74242424,-97.62390572515152
28.74242424,-97.75639730757575
28.74242424,-97.88888889
28.74242424,-98.02138047242424
28.74242424,-98.15387205484848
28.74242424,-98.28636363727271
28.74242424,-98.41885521969698
28.74242424,-98.55134680212122
28.74242424,-98.68383838454544
28.74242424,-98.8163299669697
28.74242424,-98.94882154939394
28.74242424,-99.0813131318182
28.74242424,-99.21380471424244
28.74242424,-99.34629629666668
28.74242424,-99.47878787909092
28.74242424,-99.61127946151517
28.74242424,-99.7437710439394
28.74242424,-99.87626262636364
28.74242424,-100.00875420878788
28.74242424,-100.14124579121211
28.74242424,-100.27373737363637
28.74242424,-100.4062289560606
28.85016834777777,-95.23905724151516
28.85016834777777,-95.3715488239394
28.85016834777777,-95.50404040636364
28.85016834777777,-95.63653198878788
28.85016834777777,-95.76902357121212
28.85016834777777,-95.90151515363635
28.85016834777777,-96.0340067360606
28.85016834777777,-96.16649831848486
28.85016834777777,-96.29898990090908
28.85016834777777,-96.43148148333334
28.85016834777777,-96.56397306575758
28.85016834777777,-96.69646464818182
28.85016834777777,-96.82895623060608
28.85016834777777,-96.9614478130303
28.85016834777777,-97.09393939545456
28.85016834777777,-97.2264309778788
28.85016834777777,-97.35892256030304
28.85016834777777,-97.49141414272728
28.85016834777777,-97.62390572515152
28.85016834777777,-97.75639730757575
28.85016834777777,-97.88888889
28.85016834777777,-98.02138047242424
28.85016834777777,-98.15387205484848
28.85016834777777,-98.28636363727271
28.85016834777777,-98.41885521969698
28.85016834777777,-98.55134680212122
28.85016834777777,-98.68383838454544
28.85016834777777,-98.8163299669697
28.85016834777777,-98.94882154939394
28.85016834777777,-99.0813131318182
28.85016834777777,-99.21380471424244
28.85016834777777,-99.34629629666668
28.85016834777777,-99.47878787909092
28.85016834777777,-99.61127946151517
28.85016834777777,-99.7437710439394
28.85016834777777,-99.87626262636364
28.85016834777777,-100.00875420878788
28.85016834777777,-100.14124579121211
28.85016834777777,-100.27373737363637
28.85016834777777,-100.4062289560606
28.85016834777777,-100.53872053848484
28.957912455555554,-95.10656565909092
28.957912455555554,-95.23905724151516
28.957912455555554,-95.3715488239394
28.957912455555554,-95.50404040636364
28.957912455555554,-95.63653198878788
28.957912455555554,-95.76902357121212
28.957912455555554,-95.90151515363635
28.957912455555554,-96.0340067360606
28.957912455555554,-96.16649831848486
28.957912455555554,-96.29898990090908
28.957912455555554,-96.43148148333334
28.957912455555554,-96.56397306575758
28.957912455555554,-96.69646464818182
28.957912455555554,-96.82895623060608
28.957912455555554,-96.9614478130303
28.957912455555554,-97.09393939545456
28.957912455555554,-97.2264309778788
28.957912455555554,-97.35892256030304
28.957912455555554,-97.49141414272728
28.957912455555554,-97.62390572515152
28.957912455555554,-97.75639730757575
28.957912455555554,-97.88888889
28.957912455555554,-98.02138047242424
28.957912455555554,-98.15387205484848
28.957912455555554,-98.28636363727271
28.957912455555554,-98.41885521969698
28.957912455555554,-98.55134680212122
28.957912455555554,-98.68383838454544
28.957912455555554,-98.8163299669697
28.957912455555554,-98.94882154939394
28.957912455555554,-99.0813131318182
28.957912455555554,-99.21380471424244
28.957912455555554,-99.34629629666668
28.957912455555554,-99.47878787909092
28.957912455555554,-99.61127946151517
28.957912455555554,-99.7437710439394
28.957912455555554,-99.87626262636364
28.957912455555554,-100.00875420878788
28.957912455555554,-100.14124579121211
28.957912455555554,-100.27373737363637
28.957912455555554,-100.4062289560606
28.957912455555554,-100.53872053848484
29.06565656333333,-94.97407407666668
29.06565656333333,-95.10656565909092
29.06565656333333,-95.23905724151516
29.06565656333333,-95.3715488239394
29.06565656333333,-95.50404040636364
29.06565656333333,-95.63653198878788
29.06565656333333,-95.76902357121212
29.06565656333333,-95.90151515363635
29.06565656333333,-96.0340067360606
29.06565656333333,-96.16649831848486
29.06565656333333,-96.29898990090908
29.06565656333333,-96.43148148333334
29.06565656333333,-96.56397306575758
29.06565656333333,-96.69646464818182
29.06565656333333,-96.82895623060608
29.06565656333333,-96.9614478130303
29.06565656333333,-97.09393939545456
29.06565656333333,-97.2264309778788
29.06565656333333,-97.35892256030304
29.06565656333333,-97.49141414272728
29.06565656333333,-97.62390572515152
29.06565656333333,-97.75639730757575
29.06565656333333,-97.88888889
29.06565656333333,-98.02138047242424
29.06565656333333,-98.15387205484848
29.06565656333333,-98.28636363727271
29.06565656333333,-98.41885521969698
29.06565656333333,-98.55134680212122
29.06565656333333,-98.68383838454544
29.06565656333333,-98.8163299669697
29.06565656333333,-98.94882154939394
29.06565656333333,-99.0813131318182
29.06565656333333,-99.21380471424244
29.06565656333333,-99.34629629666668
29.06565656333333,-99.47878787909092
29.06565656333333,-99.61127946151517
29.06565656333333,-99.7437710439394
29.06565656333333,-99.87626262636364
29.06565656333333,-100.00875420878788
29.06565656333333,-100.14124579121211
29.06565656333333,-100.27373737363637
29.06565656333333,-100.4062289560606
29.06565656333333,-100.53872053848484
29.06565656333333,-103.1885521869697
29.06565656333333,-103.32104376939394
29.06565656333333,-103.4535353518182
29.17340067111111,-94.84158249424245
29.17340067111111,-94.97407407666668
29.17340067111111,-95.10656565909092
29.17340067111111,-95.23905724151516
29.17340067111111,-95.3715488239394
29.17340067111111,-95.50404040636364
29.17340067111111,-95.63653198878788
29.17340067111111,-95.76902357121212
29.17340067111111,-95.90151515363635
29.17340067111111,-96.0340067360606
29.17340067111111,-96.16649831848486
29.17340067111111,-96.29898990090908
29.17340067111111,-96.43148148333334
29.17340067111111,-96.56397306575758
29.17340067111111,-96.69646464818182
29.17340067111111,-96.82895623060608
29.17340067111111,-96.9614478130303
29.17340067111111,-97.09393939545456
29.17340067111111,-97.2264309778788
29.17340067111111,-97.35892256030304
29.17340067111111,-97.49141414272728
29.17340067111111,-97.62390572515152
29.17340067111111,-97.75639730757575
29.17340067111111,-97.88888889
29.17340067111111,-98.02138047242424
29.17340067111111,-98.15387205484848
29.17340067111111,-98.28636363727271
29.17340067111111,-98.41885521969698
29.17340067111111,-98.55134680212122
29.17340067111111,-98.68383838454544
29.17340067111111,-98.8163299669697
29.17340067111111,-98.94882154939394
29.17340067111111,-99.0813131318182
29.17340067111111,-99.21380471424244
29.17340067111111,-99.34629629666668
29.17340067111111,-99.47878787909092
29.17340067111111,-99.61127946151517
29.17340067111111,-99.7437710439394
29.17340067111111,-99.87626262636364
29.17340067111111,-100.00875420878788
29.17340067111111,-100.14124579121211
29.17340067111111,-100.27373737363637
29.17340067111111,-100.4062289560606
29.17340067111111,-100.53872053848484
29.17340067111111,-100.67121212090908
29.17340067111111,-103.05606060454544
29.17340067111111,-103.1885521869697
29.17340067111111,-103.32104376939394
29.17340067111111,-103.4535353518182
29.17340067111111,-103.58602693424244
29.281144778888887,-94.7090909118182
29.281144778888887,-94.84158249424245
29.281144778888887,-94.97407407666668
29.281144778888887,-95.10656565909092
29.281144778888887,-95.23905724151516
29.281144778888887,-95.3715488239394
29.281144778888887,-95.50404040636364
29.281144778888887,-95.63653198878788
29.281144778888887,-95.76902357121212
29.281144778888887,-95.90151515363635
29.281144778888887,-96.0340067360606
29.281144778888887,-96.16649831848486
29.281144778888887,-96.29898990090908
29.281144778888887,-96.43148148333334
29.281144778888887,-96.56397306575758
29.281144778888887,-96.69646464818182
29.281144778888887,-96.82895623060608
29.281144778888887,-96.9614478130303
29.281144778888887,-97.09393939545456
29.281144778888887,-97.2264309778788
29.281144778888887,-97.35892256030304
29.281144778888887,-97.49141414272728
29.281144778888887,-97.62390572515152
29.281144778888887,-97.75639730757575
29.281144778888887,-97.88888889
29.281144778888887,-98.02138047242424
29.281144778888887,-98.15387205484848
29.281144778888887,-98.28636363727271
29.281144778888887,-98.41885521969698
29.281144778888887,-98.55134680212122
29.281144778888887,-98.68383838454544
29.281144778888887,-98.8163299669697
29.281144778888887,-98.94882154939394
29.281144778888887,-99.0813131318182
29.281144778888887,-99.21380471424244
29.281144778888887,-99.34629629666668
29.281144778888887,-99.47878787909092
29.281144778888887,-99.61127946151517
29.281144778888887,-99.7437710439394
29.281144778888887,-99.87626262636364
29.281144778888887,-100.00875420878788
29.281144778888887,-100.14124579121211
29.281144778888887,-100.27373737363637
29.281144778888887,-100.4062289560606
29.281144778888887,-100.53872053848484
29.281144778888887,-100.67121212090908
29.281144778888887,-100.80370370333334
29.281144778888887,-102.9235690221212
29.281144778888887,-103.05606060454544
29.281144778888887,-103.1885521869697
29.281144778888887,-103.32104376939394
29.281144778888887,-103.4535353518182
29.281144778888887,-103.58602693424244
29.281144778888887,-103.71851851666666
29.281144778888887,-103.85101009909091
29.388888886666667,-94.7090909118182
29.388888886666667,-94.84158249424245
29.388888886666667,-94.97407407666668
29.388888886666667,-95.10656565909092
29.388888886666667,-95.23905724151516
29.388888886666667,-95.3715488239394
29.388888886666667,-95.50404040636364
29.388888886666667,-95.63653198878788
29.388888886666667,-95.76902357121212
29.388888886666667,-95.90151515363635
29.388888886666667,-96.0340067360606
29.388888886666667,-96.16649831848486
29.388888886666667,-96.29898990090908
29.388888886666667,-96.43148148333334
29.388888886666667,-96.56397306575758
29.388888886666667,-96.69646464818182
29.388888886666667,-96.82895623060608
29.388888886666667,-96.9614478130303
29.388888886666667,-97.09393939545456
29.388888886666667,-97.2264309778788
29.388888886666667,-97.35892256030304
29.388888886666667,-97.49141414272728
29.388888886666667,-97.62390572515152
29.388888886666667,-97.75639730757575
29.388888886666667,-97.88888889
29.388888886666667,-98.02138047242424
29.388888886666667,-98.15387205484848
29.388888886666667,-98.28636363727271
29.388888886666667,-98.41885521969698
29.388888886666667,-98.55134680212122
29.388888886666667,-98.68383838454544
29.388888886666667,-98.8163299669697
29.388888886666667,-98.94882154939394
29.388888886666667,-99.0813131318182
29.388888886666667,-99.21380471424244
29.388888886666667,-99.34629629666668
29.388888886666667,-99.47878787909092
29.388888886666667,-99.61127946151517
29.388888886666667,-99.7437710439394
29.388888886666667,-99.87626262636364
29.388888886666667,-100.00875420878788
29.388888886666667,-100.14124579121211
29.388888886666667,-100.27373737363637
29.388888886666667,-100.4062289560606
29.388888886666667,-100.53872053848484
29.388888886666667,-100.67121212090908
29.388888886666667,-100.80370370333334
29.388888886666667,-100.93619528575758
29.388888886666667,-102.9235690221212
29.388888886666667,-103.05606060454544
29.388888886666667,-103.1885521869697
29.388888886666667,-103.32104376939394
29.388888886666667,-103.4535353518182
29.388888886666667,-103.58602693424244
29.388888886666667,-103.71851851666666
29.388888886666667,-103.85101009909091
29.388888886666667,-103.98350168151516
29.388888886666667,-104.1159932639394
29.496632994444443,-94.4441077469697
29.496632994444443,-94.57659932939394
29.496632994444443,-94.7090909118182
29.496632994444443,-94.84158249424245
29.496632994444443,-94.97407407666668
29.496632994444443,-95.10656565909092
